id,material_id,subgroup_id,name,odoo_id,technical_content_name,crop,domain,sap_category,sap_subcategory,business_category,business_segment,brand,sbgroup_name,hsn,created_date,product_qty,product_unit,std_unit_qty,std_unit,tax_rate,median_price,seed_type
5518,13003779,4382,HOPMAAR 250 GM,,Pymetrozine 50% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,HOPMAAR,38089199,22-09-2022,250 Gm,EA,0.25,KG,18.00%,656,
5519,13003780,4382,HOPMAAR 120 GM,,Pymetrozine 50% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,HOPMAAR,38089199,22-09-2022,120 Gm,EA,0.12,KG,18.00%,330,
5520,13003782,2084,FOSMITE 250 ML,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,FOSMITE,38089199,23-09-2022,250 Ml,EA,0.25,L,18.00%,195,
5521,13003783,2084,FOSMITE 100 ML,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,FOSMITE,38089199,23-09-2022,100 Ml,EA,0.1,L,18.00%,0,
5522,13003785,4383,SUMITOMO TOBLER  1 L,,,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SUMITOMO,SUMITOMO TOLBER,38089290,23-09-2022,1 L,EA,1,L,18.00%,850,
5523,13003786,4384,TAFETHION 250 ML,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,,TAFETHION,38089199,23-09-2022,250 Ml,EA,0.25,L,18.00%,0,
5524,13003787,4384,TAFETHION 500 ML,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,,TAFETHION,38089199,23-09-2022,500 Ml,EA,0.5,L,18.00%,0,
5525,13003788,4384,TAFETHION 1 L,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,,TAFETHION,38089199,23-09-2022,1 L,EA,1,L,18.00%,0,
5526,13003790,4384,TAFETHION 100 ML,,Ethion 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,,TAFETHION,38089199,23-09-2022,100 Ml,EA,0.1,L,18.00%,0,
5527,13003792,4240,Win Chi Win 5 ML,,,,Input,Crop Protection,Bio-stimulants,CROP PROTECTION,BRANDED,NATH SEEDS,WIN CHI WIN,31059090,23-09-2022,5 Ml,EA,0.005,L,5.00%,30,
5528,13003793,3573,Rogorus 50 ML,,Dimethoate 30% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,INDOGULF,ROGORUS,38089199,23-09-2022,50 Ml,EA,0.05,L,18.00%,30,
5529,13003794,4386,BALIO 505 1 L,,Chloropyriphos 50% + Cypermethrin 5% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,BALIO 505,38089199,23-09-2022,1 L,EA,1,L,18.00%,690,
5530,13003795,4386,BALIO 505 500 ML,,Chloropyriphos 50% + Cypermethrin 5% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,BALIO 505,38089199,23-09-2022,500 Ml,EA,0.5,L,18.00%,355,
5531,13003796,4386,BALIO 505 250 ML,,Chloropyriphos 50% + Cypermethrin 5% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,BALIO 505,38089199,23-09-2022,250 Ml,EA,0.25,L,18.00%,190,
5532,13003797,4386,BALIO 505 100 ML,,Chloropyriphos 50% + Cypermethrin 5% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,BALIO 505,38089199,23-09-2022,100 Ml,EA,0.1,L,18.00%,0,
5533,13003798,4387,CONEO 71 100 GM,,Glyphosate 71% SG Ammonium Salt,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,CONEO 71,38089390,23-09-2022,100 Gm,EA,0.1,KG,18.00%,115,
5534,13003800,4389,Killshot 1 KG,,Glyphosate 71% SG Ammonium Salt,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,KILLSHOT,38089910,26-09-2022,1 Kg,EA,1,KG,18.00%,0,
5535,13003802,4389,Killshot 500 GM,,Glyphosate 71% SG Ammonium Salt,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,KILLSHOT,38089910,26-09-2022,500 Gm,EA,0.5,KG,18.00%,0,
5536,13003804,4389,Killshot 250 GM,,Glyphosate 71% SG Ammonium Salt,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,KILLSHOT,38089910,26-09-2022,250 Gm,EA,0.25,KG,18.00%,0,
5537,13003805,4389,Killshot 100 GM,,Glyphosate 71% SG Ammonium Salt,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,COROMANDEL INTERNATIONAL LIMITED,KILLSHOT,38089910,26-09-2022,100 Gm,EA,0.1,KG,18.00%,118,
5538,13003807,4394,SIMBAA 1 L,,Propargite 57% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,SIMBAA,38089199,26-09-2022,1 L,EA,1,L,18.00%,2954.966887,
5539,13003808,4394,SIMBAA 500 ML,,Propargite 57% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,SIMBAA,38089199,26-09-2022,500 Ml,EA,0.5,L,18.00%,651,
5540,13003809,4394,SIMBAA 250 ML,,Propargite 57% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,SIMBAA,38089199,26-09-2022,250 Ml,EA,0.25,L,18.00%,329,
5541,13003811,4394,SIMBAA 100 ML,,Propargite 57% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PI INDUSTRIES,SIMBAA,38089199,26-09-2022,100 Ml,EA,0.1,L,18.00%,135,
5542,13003812,1007,Aandhi 1 L,,Fenobucarb 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,AANDHI,38089199,27-09-2022,1 L,EA,1,L,18.00%,520,
5543,13003814,1007,Aandhi 500 ML,,Fenobucarb 50% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,AANDHI,38089199,27-09-2022,500 Ml,EA,0.5,L,18.00%,240,
5544,13003816,4015,TOTAL 500 ML,,Sulfosulfuran 75% + Metsulfuron Methyl 5% WG,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,UPL,TOTAL (GM),38089390,27-09-2022,500 Ml,EA,0.5,L,18.00%,518,
5545,13003819,4398,BERDERA WG50 1 KG,,Pymetrozine 50% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BAYER,BERDERA WG50,38089199,28-09-2022,1 Kg,EA,1,KG,18.00%,7708.609272,
5546,13003820,4398,BERDERA WG50 500 GM,,Pymetrozine 50% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BAYER,BERDERA WG50,38089199,28-09-2022,500 Gm,EA,0.5,KG,18.00%,0,
5547,13003821,4398,BERDERA WG50 120 GM,,Pymetrozine 50% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BAYER,BERDERA WG50,38089199,28-09-2022,120 Gm,EA,0.12,KG,18.00%,0,
5548,13003822,4404,Leopard-17.8 SL 1 L,,Imidacloprid 17.8% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,WILLOWOOD,LEOPARD-17.8 SL,38089199,28-09-2022,1 L,EA,1,L,18.00%,1400,
5549,13003823,4404,Leopard-17.8 SL 500 ML,,Imidacloprid 17.8% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,WILLOWOOD,LEOPARD-17.8 SL,38089199,28-09-2022,500 Ml,EA,0.5,L,18.00%,0,
5550,13003824,4404,Leopard-17.8 SL 250 ML,,Imidacloprid 17.8% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,WILLOWOOD,LEOPARD-17.8 SL,38089199,28-09-2022,250 Ml,EA,0.25,L,18.00%,370,
5551,13003826,4357,Mainex SC 500 ML,,Hexaconazole 5% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ADAMA,MAINEX SC,38089290,29-09-2022,500 Ml,EA,0.5,L,18.00%,135,
5552,13003827,1033,Agas 25 GM,,Diafenthiuron 50% WP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,AGAS,38089199,29-09-2022,25 Gm,EA,0.025,KG,18.00%,64,
5553,13003829,1031,Agadi SC 1 L,,Fipronil 5% SC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ADAMA,AGADI SC,38089199,29-09-2022,1 L,EA,1,L,18.00%,773,
5554,13003830,3533,RIDOMIL GOLD MZ 68 WP 100 GM,,Metalaxyl 8%+ Mancozeb 64% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,REDOMIL GOLD,38089290,29-09-2022,100 Gm,EA,0.1,KG,18.00%,168,
5555,13003831,3533,RIDOMIL GOLD MZ 68 WP 250 GM,,Metalaxyl 8%+ Mancozeb 64% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,REDOMIL GOLD,38089290,29-09-2022,250 Gm,EA,0.25,KG,18.00%,330,
5556,13003832,3533,RIDOMIL GOLD MZ 68 WP 500 GM,,Metalaxyl 8%+ Mancozeb 64% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SYNGENTA,REDOMIL GOLD,38089290,29-09-2022,500 Gm,EA,0.5,KG,18.00%,750,
5557,13003833,4406,Take - 44 1 L,,Profenofos 40% + Cypermethrin 4% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,TAKE 44,38089199,29-09-2022,1 L,EA,1,L,18.00%,700,
5558,13003834,4406,Take - 44 1 500 ML,,Profenofos 40% + Cypermethrin 4% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,TAKE 44,38089199,29-09-2022,500 Ml,EA,0.5,L,18.00%,330,
5559,13003835,4406,Take - 44 1 250 ML,,Profenofos 40% + Cypermethrin 4% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,TAKE 44,38089199,29-09-2022,250 Ml,EA,0.25,L,18.00%,175,
5560,13003836,4406,Take - 44 1 100 ML,,Profenofos 40% + Cypermethrin 4% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,PARIJAT,TAKE 44,38089199,29-09-2022,100 Ml,EA,0.1,L,18.00%,75,
5561,13003837,4407,Evenso 100 ML,,Glyphosate 71% SG,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,SYNGENTA,EVENSO,38089390,29-09-2022,100 Ml,EA,0.1,L,18.00%,139,
5562,13003839,4409,Manzim 500 GM,,,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CHAMBAL FERTILIZER,MANZIM,38089290,29-09-2022,500 Gm,EA,0.5,KG,18.00%,270,
5563,13003840,4410,Uttam Fulcot 150 ML,,Thifluzamide 24% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CHAMBAL FERTILIZER,UTTAM FULCOT,38089010,29-09-2022,150 Ml,EA,0.15,L,18.00%,391,
5564,13003842,4412,Winner 1 L,,Imidacloprid 17.8% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,IIL,WINNER,38089199,29-09-2022,1 L,EA,1,L,18.00%,427,
5565,13003843,4412,Winner 500 ML,,Imidacloprid 17.8% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,IIL,WINNER,38089199,29-09-2022,500 Ml,EA,0.5,L,18.00%,224,
5566,13003844,4413,STARSULF 500 GM,,Sulphur 80% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,STARSULF,38089290,30-09-2022,500 Gm,EA,0.5,KG,18.00%,0,
5567,13003845,4414,SULFINO GOLD 3 KG,,Sulphur 90% WDG,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CHAMBAL FERTILIZER,SULFINO GOLD,25030090,30-09-2022,3 Kg,EA,3,KG,5.00%,330,
5568,13003846,4413,STARSULF 1 KG,,Sulphur 80% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,STARSULF,38089290,30-09-2022,1 Kg,EA,1,KG,18.00%,100,
5569,13003847,4413,STARSULF 5 KG,,Sulphur 80% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,STARSULF,38089290,30-09-2022,5 Kg,EA,5,KG,18.00%,0,
5570,13003849,4417,LUPHOS-36% SL 1 L,,Monocrotophos 36% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,LUPHOS 36% SL,38089199,01-10-2022,1 L,EA,1,L,18.00%,595,
5571,13003850,4417,LUPHOS-36% SL 500 ML,,Monocrotophos 36% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,LUPHOS 36% SL,38089199,01-10-2022,500 Ml,EA,0.5,L,18.00%,305,
5572,13003851,4417,LUPHOS-36% SL 250 ML,,Monocrotophos 36% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,LUPHOS 36% SL,38089199,01-10-2022,250 Ml,EA,0.25,L,18.00%,165,
5573,13003852,4417,LUPHOS-36% SL 100 ML,,Monocrotophos 36% SL,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,LUPHOS 36% SL,38089199,01-10-2022,100 Ml,EA,0.1,L,18.00%,0,
5574,13003853,4424,PENDA SUPER 700 ML,,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,SHIVALIK CROP,PENDA SUPER,38089199,02-10-2022,700 Ml,EA,0.7,L,18.00%,430,
5575,13003854,4424,PENDA SUPER 350 ML,,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,SHIVALIK CROP,PENDA SUPER,38089199,02-10-2022,300 Ml,EA,0.3,L,18.00%,219,
5576,13003855,4408,Opera 18.3% SE 900 ML,,Pyraclostrobin 13.3% + Epoxyconazole 5% SE,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,BASF,OPERA 18.3% SE,38089010,03-10-2022,900 ML,EA,1.111111,L,18.00%,2000,
5577,13003858,4431,Meothrin Sumitomo 1 L,,Fenpropathrin 30% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,SUMITOMO,MEOTHRIN SUMITOMO,38089199,06-10-2022,1 L,EA,1,L,18.00%,1337,
5578,13003859,4431,Meothrin Sumitomo 500 ML,,Fenpropathrin 30% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,SUMITOMO,MEOTHRIN SUMITOMO,38089199,06-10-2022,500 Ml,EA,0.5,L,18.00%,676,
5579,13003860,4432,Decide Dhanuka 250 GM,,Decide 31% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,DHANUKA,DECIDE DHANUKA,38089199,06-10-2022,250 Gm,EA,0.25,KG,18.00%,585,
5580,13003863,2698,Mirador 500 ML,,Azoxystrobin 23% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ADAMA,MIRADOR,38089390,06-10-2022,500 Ml,EA,0.5,L,18.00%,2000,
5581,13003864,3383,Pendamil 1 L,,Pendimethalin 30% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,IIL,PENDAMIL,38089199,06-10-2022,1 L,EA,1,L,18.00%,450,
5582,13003865,3383,Pendamil 250 ML,,Pendimethalin 30% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,IIL,PENDAMIL,38089199,10-10-2022,250 Ml,EA,0.25,L,18.00%,130,
5583,13003866,3301,Panida Grande 3.5 L,,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,RALLIS INDIA LTD,PANIDA GRANDE,38089390,12-10-2022,3.5 L,EA,0.285714,L,18.00%,2185,
5584,13003867,1949,DEVONA 1 KG,,Copper Sulphate 47.15% + Mancozeb 30% WDG,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,DEVONA,38089290,12-10-2022,1 Kg,EA,1,KG,18.00%,750,
5585,13003868,1943,DELMA 1200 GM,,Azoxystrobin 8.3% + Mancozeb 66.7% WDG,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,DELMA,38089290,12-10-2022,1200 Gm,EA,1.2,KG,18.00%,1530,
5586,13003869,4466,IMIVAX 100 GM,,Carboxin 37.5% + Thiram 37.5% WS,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,SWAL,IMIVAX,38089290,12-10-2022,100 Gm,EA,0.1,KG,18.00%,164,
5587,13003870,1987,Dost Super 350 ML,,Pendimethalin 38.7% CS,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,UPL,DOST SUPER,38089390,12-10-2022,350 Ml,EA,0.35,L,18.00%,245,
5588,13003871,4467,Pele gold 1 L,,Thiamethoxam 25% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,PELE GOLD,38089199,12-10-2022,1 L,EA,1,L,18.00%,1026,
5589,13003872,4467,Pele gold 500 ML,,Thiamethoxam 25% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,PELE GOLD,38089199,12-10-2022,500 Ml,EA,0.5,L,18.00%,529,
5590,13003873,4467,Pele gold 250 ML,,Thiamethoxam 25% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,PELE GOLD,38089199,12-10-2022,250 Ml,EA,0.25,L,18.00%,270,
5591,13003874,4467,Pele gold 100 ML,,Thiamethoxam 25% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BHARAT CERTIS,PELE GOLD,38089199,12-10-2022,100 Ml,EA,0.1,L,18.00%,113,
5592,13003877,3741,Spora Super 100 ML,,Thiamethoxam 30% FS,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,SPORA SUPER,38089199,14-10-2022,100 Ml,EA,0.1,L,18.00%,105,
5593,13003878,2489,Lepto 50 GM,,Cypermethrin 10% EC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,ATUL,LEPTO,38089199,14-10-2022,50 Gm,EA,0.05,KG,18.00%,100,
5594,13003879,1053,Albu 100 ML,,Propiconazole 25% EC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,ALBU,38089290,14-10-2022,100 Ml,EA,0.1,L,18.00%,0,
5595,13003880,1053,Albu 500 ML,,Propiconazole 25% EC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,ALBU,38089290,14-10-2022,500 Ml,EA,0.5,L,18.00%,462,
5596,13003881,1053,Albu 1 L,,Propiconazole 25% EC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,ALBU,38089290,14-10-2022,1 L,EA,1,L,18.00%,910,
5597,13003882,4472,Prabhavi 1 L,,Azoxystrobin 18.2% + Difenoconazole 11.4% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,PRABHAVI,38089290,14-10-2022,1 L,EA,1,L,18.00%,0,
5598,13003883,4472,Prabhavi 500 ML,,Azoxystrobin 18.2% + Difenoconazole 11.4% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,PRABHAVI,38089290,14-10-2022,500 Ml,EA,0.5,L,18.00%,0,
5599,13003884,4472,Prabhavi 200 ML,,Azoxystrobin 18.2% + Difenoconazole 11.4% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,PRABHAVI,38089290,14-10-2022,200 Ml,EA,0.2,L,18.00%,570,
5600,13003885,4472,Prabhavi 100 ML,,Azoxystrobin 18.2% + Difenoconazole 11.4% SC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ATUL,PRABHAVI,38089290,14-10-2022,100 Ml,EA,0.1,L,18.00%,300,
5601,13003887,2822,Nimrod 250 ML,,Bupirimate 26.7% EC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ADAMA,NIMROD,38089290,14-10-2022,250 Ml,EA,0.25,L,18.00%,0,
5602,13003888,2822,Nimrod 1 L,,Bupirimate 26.7% EC,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,ADAMA,NIMROD,38089290,14-10-2022,1 L,EA,1,L,18.00%,1498,
5603,13003889,2724,Movento OD 500 ML,,Spirotetramat 11.01% + Imidacloprid 11.01% SC,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,BAYER,MOVENTO OD,38089199,14-10-2022,500 Ml,EA,0.5,L,18.00%,1750,
5604,13003890,4473,Profiler 250  GM,,Fosetyl-AL 66.67% + Fluopicolide 4.44% WG,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,BAYER,PROFILER,38089290,14-10-2022,250 Gm,EA,0.25,KG,18.00%,693,
5605,13003891,4473,Profiler 1 KG,,Fosetyl-AL 66.67% + Fluopicolide 4.44% WG,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,BAYER,PROFILER,38089290,14-10-2022,1 Kg,EA,1,KG,18.00%,2579,
5606,13003893,4474,Algo 8 GM,,Metsulfuron Methyl 20% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,CRYSTAL,ALGO,11063090,15-10-2022,8 Gm,EA,0.008,KG,18.00%,55,
5607,13003894,4475,Extra Super 250 GM,,Thiamethoxam 25% WG,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CRYSTAL,EXTRA SUPER,38089199,15-10-2022,250 Gm,EA,0.25,KG,18.00%,180,
5608,13003895,4481,KALA SONA 1 KG,,,,Input,Crop Protection,Bio-stimulants,CROP PROTECTION,BRANDED,MBF,KALA SONA,31010099,15-10-2022,1 Kg,EA,1,KG,,155,
5609,13003896,4483,Uttam Stambo 1 KG,,Fipronil 0.3% Gr,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CHAMBAL FERTILIZER,UTTAM STAMBO,38089990,17-10-2022,1 Kg,EA,1,KG,18.00%,75,
5610,13003897,4484,Uttam Sulton 90% Sulphur 5 KG,,Zinc Sulphate 33%,,Input,Crop Protection,Micronutrients,FERTILIZERS,BRANDED,CHAMBAL FERTILIZER,UTTAM SULTON 90% SULPHUR,25030090,17-10-2022,5 Kg,EA,5,KG,5.00%,288,
5611,13003898,3337,Paushak Super Star 250 ML,,Gibberellic Acid 0.45% SL,,Input,Crop Protection,Bio-stimulants,CROP PROTECTION,BRANDED,KRISHI RASAYAN,PAUSHAK SUPER STAR,38089330,17-10-2022,250 Ml,EA,0.25,L,18.00%,410,
5612,13003899,4483,Uttam Stambo 5 KG,,Fipronil 0.3% Gr,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,CHAMBAL FERTILIZER,UTTAM STAMBO,38089990,18-10-2022,5 Kg,EA,5,KG,18.00%,340,
5613,13003900,3857,Surya 100 GM,,,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,NAGARJUNA INSECTICIDE,SURYA,38083040,18-10-2022,100 Gm,EA,0.1,KG,18.00%,0,
5614,13003901,4493,COMPANION 250 GM,,Carbendazim 12% + Mancozeb 63% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,INDOFIL,COMPANION,38089290,18-10-2022,250 Gm,EA,0.25,KG,18.00%,0,
5615,13003902,4493,COMPANION 500 GM,,Carbendazim 12% + Mancozeb 63% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,INDOFIL,COMPANION,38089290,18-10-2022,500 Gm,EA,0.5,KG,18.00%,0,
5616,13003903,4493,COMPANION 1 KG,,Carbendazim 12% + Mancozeb 63% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,INDOFIL,COMPANION,38089290,18-10-2022,1 Kg,EA,1,KG,18.00%,450,
5617,13003905,4494,Convo 8 GM,,Metsulfuron Methyl 20% WG / WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,CONVO,38089390,18-10-2022,8 Gm,EA,0.008,KG,18.00%,60,
5618,13003906,4495,Vitis 160 GM,,Clodinafop Propargyl 15% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,VITIS,38089390,18-10-2022,160 Gm,EA,0.16,KG,18.00%,190,
5619,13003907,4496,Rugo 250 ML,,2-4-D Ethyl Ester 38% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,RUGO,38089390,18-10-2022,250 Ml,EA,0.25,L,18.00%,100,
5620,13003908,4496,Rugo 500 ML,,2-4-D Ethyl Ester 38% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,RUGO,38089390,18-10-2022,500 Ml,EA,0.5,L,18.00%,170,
5621,13003909,4496,Rugo 1 L,,2-4-D Ethyl Ester 38% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,ATUL,RUGO,38089390,18-10-2022,1 L,EA,1,L,18.00%,320,
5622,13003910,4497,Lowaak  500 ML,,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,DHARMAJ CROP GUARD LIMITED,LOWAAK,11063090,18-10-2022,500 Ml,EA,0.5,L,18.00%,190,
5623,13003911,4497,Lowaak 1 L,,2-4-D Dimethyl Amine Salt 58% Sl,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,DHARMAJ CROP GUARD LIMITED,LOWAAK,11063090,18-10-2022,1 L,EA,1,L,18.00%,355,
5624,13003912,5001,Bengard 100 GM,,Carbendazim 50% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CORTEVA,BENGARD,38089290,19-10-2022,100 Gm,EA,0.1,KG,18.00%,85,
5625,13003913,5001,Bengard 250 GM,,Carbendazim 50% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CORTEVA,BENGARD,38089290,19-10-2022,250 Gm,EA,0.25,KG,18.00%,0,
5626,13003914,5001,Bengard 500 GM,,Carbendazim 50% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CORTEVA,BENGARD,38089290,19-10-2022,500 Gm,EA,0.5,KG,18.00%,0,
5627,13003915,5001,Bengard 1 KG,,Carbendazim 50% WP,,Input,Crop Protection,Fungicides,CROP PROTECTION,BRANDED,CORTEVA,BENGARD,38089290,19-10-2022,1 Kg,EA,1,KG,18.00%,0,
5628,13003916,5009,Atra-M 500 GM,,Atrazine 50% WP,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,MODERN AGRISCIENCE PVT LTD,ATRA-M,38089350,20-10-2022,500 Gm,EA,0.5,KG,18.00%,180,
5629,13003917,3714,Spice 25 GM,,Difenthiuron 50% WP,,Input,Crop Protection,Insecticides,CROP PROTECTION,BRANDED,NACL,SPICE,38089111,21-10-2022,25 Gm,EA,0.025,KG,18.00%,50,
5630,13003920,1408,Bunker 2 L,,Pendimethalin 30% EC,,Input,Crop Protection,Herbicides,CROP PROTECTION,BRANDED,PI INDUSTRIES,BUNKER,38089390,22-10-2022,2 L,EA,2,L,18.00%,1,
